Date,Hashrate,Fees(sat),Nb_trans,Nb_trans_block,Price,Fee_per_block,Block_reward,ELectricity(TWh),Cambridge_MAX(TWh),Cambridge_MIN(TWh),Cambridge_GUESS(TWh),Dig_Guess(TWh),Dig_Min(TWh)
2021-05-06,174160117.3245814,109.52051483999999,311380.0,1831.6470588235295,57473.23,0.002006029288875247,6.25,377.7203170834208,473.07817019376,45.578328260436,135.856227456371,"112,2626656917","48,2196206651"
2021-05-09,190551657.77865964,70.0288271,247866.0,1332.6129032258063,58928.81,0.0009332131859122902,6.25,387.2200904914192,482.475460846834,46.4837025201891,138.554894477753,"114,0705418797","50,5679645713"
2021-05-12,176209059.88134116,76.98423673000005,300452.0,1746.8139534883721,56750.0,0.0013447713891861614,6.25,372.92772314408467,486.052591672131,46.8283382553767,139.582157052231,"115,8455066347","53,985431971"
2021-05-15,153143321.1195184,62.45768819000001,232099.0,1886.9837398373984,49922.52,0.0011785664204236434,6.25,328.0528058603865,478.847898722623,46.1342080228744,137.51314929459,"117,6083368485","54,2966211343"
2021-05-18,124506765.13781983,67.16487364999998,221018.0,2210.18,43596.24,0.0014844646044375692,6.25,286.4953273894151,435.532456085143,41.9610172318714,125.074036695248,"118,937401351","54,5510031788"
2021-05-21,136957441.6516018,131.01122920000003,226351.0,2057.7363636363634,40784.32,0.0026958657036953823,6.25,268.0685608408728,359.513487339531,38.2978843389386,111.569427292447,"120,0862709312","50,2812603309"
2021-05-24,156878524.07365298,96.80194258,234755.0,1863.1349206349207,34754.54,0.0018035507960609445,6.25,228.40321867509186,290.4797844126,37.5999044718279,105.284042870865,"121,5062965192","42,6694331728"
2021-05-27,145672915.21124923,66.11477022000001,214035.0,1829.3589743589744,39266.04,0.001209476482396385,6.25,258.027805709156,259.764566787432,38.763241625439,105.839655310574,"122,5891858753","33,1324999435"
2021-05-30,151858199.84334671,36.61452541999999,179795.0,1248.576388888889,34647.67,0.0004571603192978402,6.25,227.65184242432198,263.247743935296,39.2830170477634,107.258856833226,"123,5533662588","71,0811127155"
2021-06-02,173683868.0668324,51.13309673999999,250589.0,1509.5722891566265,36662.64,0.0007718910589746903,6.25,240.90329330169195,265.217378298624,39.5769347813623,107.393919997205,"124,7733292867","69,5492540503"
2021-06-05,137063775.4021388,29.640854170000004,194580.0,1485.3435114503816,36885.51,0.0004402685041525649,6.25,242.35487169216222,262.62960334416,39.1907753175343,105.16633826025,"125,77465966","48,1916189489"
2021-06-08,155896965.91540977,35.24722007999999,246906.0,1657.0872483221476,33514.87,0.0005840771893337234,6.25,220.2132734249493,263.889928893024,39.378846786948,104.631957045732,"126,6621916654","44,8034556987"
2021-06-11,109860277.9940807,40.70747208999999,216502.0,2061.9238095238097,36704.57,0.0008393570592789694,6.25,241.1814105218221,238.994491908528,35.6638372645346,94.7609539948637,"127,872033039","45,0787505654"
2021-06-14,133766696.2189013,37.66128109000001,242416.0,1795.674074074074,39066.82,0.000676273860497292,6.25,256.6967799664807,232.773262515,34.7354773224107,92.294245964717,"128,8601573029","42,2766348442"
2021-06-17,128812374.13671976,31.367964579999988,237725.0,1828.6538461538462,38324.87,0.0005736114907523459,6.25,251.8175050454073,225.0840744486,33.5880619585393,89.2454945445509,"130,1648442369","40,826359542"
2021-06-20,104040763.72581212,22.721419750000003,167249.0,1592.847619047619,35524.17,0.0003619175935016905,6.25,233.40731199140995,211.1959481202,31.5156130358464,83.7388734941207,"131,0690214496","39,4329602328"
2021-06-23,100077306.0600669,56.04309666,232704.0,2304.0,32447.59,0.0012912329470464,6.25,213.224708844,188.363993667386,28.108525694486,74.6860381411454,"131,8035239661","36,9225144798"
2021-06-26,88186933.06283121,29.41353190000001,181628.0,2040.7640449438202,31640.58,0.0006002607833632811,6.25,207.89857562042292,175.210948708891,26.1457689330774,69.4708757403259,"132,255267488","32,8800718998"
2021-06-29,89177797.47926754,53.15086695,205616.0,2284.6222222222223,34456.67,0.0012142965176434666,6.25,226.4243047538474,159.079508023673,23.7385625123524,63.0747839457588,"133,6888979821","29,9005140422"
2021-07-02,89177797.47926754,61.96307909999999,188568.0,2095.2,33536.88,0.0012982504333031997,6.25,220.383070079564,148.656250059826,22.1715016310867,58.7417344771033,"134,0609133618","27,3830698731"
2021-07-05,94246664.01941094,47.54560696000002,223760.0,1695.1515151515152,35309.3,0.0008059700767704247,6.25,232.0120163010804,158.881141999289,23.6799987134738,62.498537388658,"135,1173659828","27,1327832164"
2021-07-08,99244593.17195547,29.277984160000003,230719.0,1659.8489208633093,33839.04,0.0004859703041302907,6.25,222.33977954071057,163.127853017525,24.3014858735683,63.9722987921518,"135,1173659828","27,4080695373"
2021-07-11,89248734.86686642,18.537076399999993,166144.0,1329.152,33515.57,0.00024638592171212796,6.25,220.205975462154,170.42258824074,25.3881973192179,66.8330057326093,"135,1173659828","27,7235421114"
2021-07-14,121378279.41893831,24.91340774,236217.0,1389.5117647058823,32686.56,0.00034617473153644593,6.25,214.76259380250286,176.681336864638,26.3205757478944,69.2874396605169,"135,1173659828","29,0788011662"
2021-07-17,101997588.09440474,12.611708939999998,182047.0,1273.055944055944,31421.25,0.00016055411030770487,6.25,206.44291560515342,174.824260192418,26.0439232836999,68.5591675625425,"135,1173659828","29,6115758815"
2021-07-20,82919538.43624988,17.822994080000004,230509.0,1889.4180327868853,30815.94,0.00033675086413005915,6.25,202.47163441189846,179.838938261117,26.7909700080497,70.525726171775,"135,1173659828","29,919410066"
2021-07-23,91755226.95814537,19.320597079999995,231130.0,1712.0740740740741,32297.89,0.00033078293356299254,6.25,212.20836789065118,173.434470757186,25.8368835433809,68.0141470564531,"135,1173659828","30,3538989896"
2021-07-26,101950252.17571706,18.280400450000005,261950.0,1746.3333333333333,35365.2,0.0003192367265251668,6.25,232.3612319120597,172.273779052387,25.6639729548703,67.558969628617,"139,0644198717","29,8379571433"
2021-07-29,108746935.65409821,14.995055600000008,262612.0,1641.325,40002.53,0.00024611759632670017,6.25,262.82697150724897,212.844988290152,27.3631024973906,73.0325446883909,"141,8278286027","30,3353446905"
2021-08-01,110975800.79118258,9.612820950000003,185157.0,1202.3181818181818,41659.06,0.00011557669406747731,6.25,273.70508553503413,267.423583924831,28.7085231371957,77.9175638913727,"143,0258921099","31,4791927976"
2021-08-04,98004603.29610927,15.071452990000001,239596.0,1761.735294117647,38138.0,0.00026551910666117943,6.25,250.57730483771562,296.339071306423,28.6576521570103,78.1489023890691,"143,7089600617","32,7211224107"
2021-08-07,120343887.87095772,10.389359620000002,212229.0,1270.8323353293413,42825.95,0.00013203134148460962,6.25,281.3724353712514,302.504622378994,29.2538955656674,79.0999367313086,"144,8597446571","32,9967269939"
2021-08-10,118902643.70483847,13.957605080000002,260968.0,1581.6242424242423,46333.46,0.00022075686560711757,6.25,304.4215843249877,305.007110755509,29.4959002432989,79.7542958967865,"146,2197041972","33,6347206507"
2021-08-13,108175319.62792763,23.579736179999994,260624.0,1835.380281690141,44417.78,0.00043277782832227597,6.25,291.84502184952214,303.193867712914,29.3205494596114,79.2801629436444,"147,3288889281","34,3495259499"
2021-08-16,124500915.70761941,16.332771140000002,263529.0,1636.8260869565217,47056.41,0.00026733905874242613,6.25,309.1738378131947,321.839065183629,31.1236447489329,84.1555725445876,"148,4832105548","34,4706775439"
2021-08-19,119087832.41598378,12.909055029999998,253447.0,1645.7597402597403,44777.86,0.0002124520305317149,6.25,294.2005404204206,330.652176422657,31.9759220918957,86.4600548230097,"149,9275802521","36,0744975405"
2021-08-22,126820808.5468918,11.626182749999995,190631.0,1162.3841463414635,48932.02,0.00013514090511068593,6.25,321.4903226886062,332.971010086371,32.2001663275671,87.0663913300282,"151,1533794025","37,1111250719"
2021-08-25,130687447.2547367,12.856517219999997,263009.0,1643.80625,47744.58,0.0002113362335946862,6.25,313.692497375889,348.683519590714,33.7196542233214,91.1749517146906,"152,377965283","37,7073589407"
2021-08-28,123466373.91035247,10.702355910000005,218268.0,1548.0,49056.86,0.00016567246948680009,6.25,322.31211369254396,350.565980396914,33.9016987534114,91.6671839638991,"153,8973575899","38,5805979482"
2021-08-31,126093318.03610466,13.740391869999998,271163.0,1883.076388888889,47074.77,0.00025874207504477845,6.25,309.294042751124,343.8745440858,33.25459928931,89.9174844562083,"155,1530513651","39,7264124143"
2021-09-03,129595910.20377423,18.433869729999994,283991.0,1918.8581081081081,49329.01,0.0003537198039521912,6.25,324.10993771851093,341.228913065486,32.9987519142686,89.2256958657548,"156,4885784628","39,3080953127"
2021-09-06,150611463.20979166,17.203333649999998,268877.0,1563.2383720930231,51769.06,0.0002689291128959912,6.25,340.1373592243991,361.162008501171,34.9263941684271,94.4378694035412,"158,1690292116","38,2967639064"
2021-09-09,125412870.36132078,14.120404850000003,274384.0,2002.802919708029,46078.38,0.0002828038806103942,6.25,302.74865493928365,366.165056108057,35.4102169644257,95.7460832948072,"159,4012770894","39,2032712562"
2021-09-12,134567094.4752858,8.565948659999995,192691.0,1310.8231292517007,45144.79,0.00011228443627510606,6.25,296.60659889302946,360.6168318012,34.87367252034,94.2953147472322,"160,5497800385","40,7884847335"
2021-09-15,129989982.41830327,17.058681740000008,268957.0,1894.0633802816901,47072.12,0.0003231022439961396,6.25,309.27981621391086,366.264985878257,35.4198807343157,95.7722132707337,"162,0293835558","40,3199669442"
2021-09-18,141890473.7664578,11.593314779999996,227661.0,1468.7806451612903,47263.6,0.00017028036362126318,6.25,310.5303121238193,372.268874504057,36.0004904766257,97.3421304730157,"163,2373824215","40,8538136652"
2021-09-21,113928907.44351819,14.776701429999996,244568.0,1988.3577235772357,42901.56,0.00029381368417335277,6.25,281.87649964474883,363.302589061286,35.1334003280786,94.9975956832315,"164,2558285641","41,4507563502"
2021-09-24,139767923.94274256,16.13218851,277565.0,1875.4391891891892,44888.96,0.00030254938539041554,6.25,294.93474368097446,376.066977430114,36.3677883561514,98.3352713340955,"165,7060231041","41,0033557941"
2021-09-27,146378568.99408844,12.663846300000005,255873.0,1650.7935483870967,43182.63,0.00020905395769805815,6.25,283.7193688076902,346.664609627894,35.4406261245043,95.1675394679079,"166,724635226","41,5845193175"
2021-09-30,161488614.82573634,14.77442647,293074.0,1713.8830409356726,41522.38,0.00025321638966484093,6.25,272.8130890714882,300.853772777407,36.6107258301043,96.4002453713412,"167,7262959829","41,446736828"
2021-10-03,141656679.6716985,9.994900940000004,218112.0,1454.08,47727.1,0.00014533385558835205,6.25,313.57433850526814,256.87273078044,38.2668497310214,98.8405399675111,"169,2140920174","42,4089624544"
2021-10-06,129544410.9385932,18.018722450000002,267749.0,2043.8854961832062,51505.83,0.00036828205475305733,6.25,338.4132429689568,263.551053601368,39.2617329756043,101.410252337105,"170,4263518559","43,3934686115"
2021-10-09,148333294.9678548,14.68665122,246189.0,1641.26,53867.3,0.000241046131813372,6.25,353.9218103109162,302.335747638099,36.8434771682271,96.99874408791,"171,8161119153","44,7617798835"
2021-10-12,132511076.83795026,19.08640434,274155.0,2045.9328358208954,57452.01,0.0003904950135696045,6.25,377.4832890812639,356.756556240545,36.1961911448614,97.2865148606994,"173,5362779728","43,1928675832"
2021-10-15,139433297.2697835,20.285905680000006,297746.0,2111.673758865248,57397.74,0.000428372146992715,6.25,377.1289982778838,395.277414720686,38.2255455099086,103.358481764121,"175,1023325688","42,7847084618"
2021-10-18,146534419.32302314,15.829361489999997,285368.0,1928.162162162162,61546.21,0.0003052157587620486,6.25,404.37834635869115,390.023192286,37.7174326977,101.984589825256,"176,8275270298","43,7668002778"
