Date,Price,prix_log,interpolate,interpolate_log
2015-06-28,251.21,5.526289242718887,307.4308801824342,5.728250282085263
2015-07-01,262.43,5.569984379803134,310.1449254072155,5.737039689548098
2015-07-04,256.12,5.545646084650602,312.8788230236615,5.745815968690188
2015-07-07,268.53,5.592962639550957,315.6326882899362,5.754579158671362
2015-07-10,269.0,5.594711379601839,318.4066369599618,5.763329298476478
2015-07-13,310.55,5.738344919005312,321.2007852848148,5.7720664269164885
2015-07-16,285.66,5.654802292434482,324.0152500141162,5.780790582629471
2015-07-19,276.74,5.623078437241238,326.8501483974231,5.789501804081652
2015-07-22,276.76,5.623150704630611,329.7055981856227,5.798200129568421
2015-07-25,289.0,5.666426688112432,332.5817176323279,5.8068855972153415
2015-07-28,293.93,5.683341643751415,335.47862549527497,5.815558244979151
2015-07-31,288.45,5.664521760702899,338.39644103773236,5.824218110648786
2015-08-03,282.26,5.642828631985861,341.3352840298787,5.832865231846299
2015-08-06,281.0,5.638354669333745,344.2952747502394,5.841499646027934
2015-08-09,262.22,5.5691838460712555,347.2765339870603,5.850121390485015
2015-08-12,270.98,5.602045017418285,350.27918303973445,5.858730502344962
2015-08-15,265.93,5.583233116254847,353.3033437202031,5.867327018572233
2015-08-18,256.66,5.547752251816315,356.3491383543689,5.875910975969283
2015-08-21,235.31,5.460903793767789,359.4166897835032,5.884482411177494
2015-08-24,228.14,5.429959475599752,362.5061213656726,5.893041360678147
2015-08-27,225.04,5.416278164181602,365.61755697714204,5.90158786079332
2015-08-30,229.63,5.436469317930779,368.7511210137921,5.910121947686811
2015-09-02,227.97,5.429214041349804,371.90693839255357,5.918643657365095
2015-09-05,230.73,5.441248195737072,375.08513455281525,5.9271530256782015
2015-09-08,240.47,5.482595341640379,378.2858354578434,5.935650088320607
2015-09-11,238.81,5.475668256688571,381.5091675962298,5.944134880832195
2015-09-14,230.0,5.438079308923196,384.75525798329295,5.952607438599081
2015-09-17,228.33,5.43079195094741,388.0242341625131,5.961067796854515
2015-09-20,230.25,5.439165675135416,391.316224206977,5.969515990679795
2015-09-23,230.42,5.439903730609908,394.6313567207973,5.977952055005112
2015-09-26,235.22,5.460521246422891,397.96976084054086,5.986376024610394
2015-09-29,239.14,5.477049154491434,401.331566236684,5.994787934126222
2015-10-02,238.03,5.472396716147956,404.7169031150327,6.00318781803464
2015-10-05,238.4,5.473949935191195,408.12590221817277,6.011575710670023
2015-10-08,243.01,5.493102594757191,411.5586948269033,6.0199516462199085
2015-10-11,245.72,5.504192676295727,415.01541276168143,6.02831565872583
2015-10-14,249.98,5.521380914662076,418.49618838407594,6.036667782084173
2015-10-17,262.26,5.569336378103278,422.00115459820245,6.045008050046967
2015-10-20,263.59,5.574394865641683,425.5304448521746,6.0533364962227125
2015-10-23,274.35,5.614404663504985,429.0841931395646,6.06165315407722
2015-10-26,282.8,5.644739934022418,432.66253400083946,6.069958056934375
2015-10-29,304.79,5.719623014875334,436.26560252482716,6.078251237976971
2015-11-01,310.18,5.737152774131307,439.8935343501636,6.086532730247484
2015-11-04,404.5,6.002651736498547,443.5464656667586,6.09480256664888
2015-11-07,373.69,5.923426576700698,447.22453321725146,6.103060779945395
2015-11-10,380.62,5.9418015020888815,450.9278742984697,6.111307402763302
2015-11-13,340.81,5.831325137247676,454.6566267628893,6.119542467591685
2015-11-16,318.97,5.7650970544752935,458.4109290201153,6.12776600678324
2015-11-19,333.66,5.810122510427528,462.19092003832804,6.135978052554989
2015-11-22,326.31,5.787847849773868,465.99673934576225,6.144178636989068
2015-11-25,319.64,5.767195362506262,469.8285270321748,6.152367792033466
2015-11-28,358.0,5.8805329864007,473.68642375032925,6.160545549502807
2015-12-01,377.27,5.932961111484582,477.5705707174354,6.16871194107901
2015-12-04,361.47,5.890179050603295,481.4811097166656,6.176866998312121
2015-12-07,387.3,5.959199586520707,485.41818309860616,6.1850107526209825
2015-12-10,416.49,6.0318624517148205,489.38193378274514,6.193143235293981
2015-12-13,436.2,6.078100853767529,493.37250525895206,6.201264477489765
2015-12-16,463.98,6.139841447848999,497.39004158896114,6.209374510237964
2015-12-19,463.0,6.137727054086234,501.4346874078517,6.21747336443989
2015-12-22,438.35,6.083017678034595,505.5065879255475,6.225561070869269
2015-12-25,456.0,6.1224928095143865,509.60588892828406,6.233637660172903
2015-12-28,422.42,6.046000079755996,513.7327367801129,6.241703162871396
2015-12-31,428.23,6.059660434420735,517.8872784243987,6.249757609359854
2016-01-03,432.76,6.070183301819372,522.0696613852889,6.257801029908528
2016-01-06,432.43,6.069420463561873,526.2800337692413,6.265833454663557
2016-01-09,452.64,6.115097107553257,530.5185442664903,6.27385491364759
2016-01-12,447.98,6.10474858856132,534.7853421525687,6.281865436760498
2016-01-15,429.55,6.0627381490840655,539.080577289797,6.2898650537800265
2016-01-18,380.16,5.940592216734226,543.4044001287883,6.29785379436246
2016-01-21,420.35,6.041087697581306,547.7569617099444,6.30583168804327
2016-01-24,385.09,5.953477073202482,552.138413664985,6.313798764237809
2016-01-27,391.66,5.9703941164886905,556.5489082184336,6.321755052241926
2016-01-30,378.18,5.935370272753074,560.9885981891275,6.329700581232608
2016-02-02,371.99,5.918866972191396,565.4576369917473,6.337635380268658
2016-02-05,388.0,5.961005339623274,569.9561786383115,6.3455594782913
2016-02-08,375.0,5.926926025970411,574.4843777396985,6.353472904124821
2016-02-11,379.14,5.937905530013419,579.042389507166,6.36137568647721
2016-02-14,389.88,5.9658389994690095,583.6303697538694,6.3692678539407765
2016-02-17,407.0,6.008813185442595,588.2484748963724,6.377149434992759
2016-02-20,419.98,6.040207091095972,592.8968619561911,6.385020457995978
2016-02-23,436.76,6.079383845145865,597.575688561284,6.392880951199388
2016-02-26,423.46,6.04845905862779,602.2851129476082,6.40073094273874
2016-02-29,431.89,6.068170926190852,607.025293960643,6.408570460637179
2016-03-03,422.5,6.046189446797229,611.7963910568958,6.416399532805805
2016-03-06,399.17,5.989387391312783,616.598564305468,6.424218187044325
2016-03-09,412.15,6.0213873607592365,621.4319743895517,6.432026451041587
2016-03-12,420.11,6.040516581748254,626.2967826079957,6.43982435237622
2016-03-15,414.99,6.028254423554833,631.193150876828,6.447611918517197
2016-03-18,418.49,6.036652994781439,636.1212417307862,6.455389176824397
2016-03-21,411.81,6.020562077931678,641.0812183248657,6.463156154549203
2016-03-24,417.96,6.03538573416591,646.0732444358819,6.470912878835101
2016-03-27,416.96,6.03299029393648,651.0974844639668,6.478659376718177
2016-03-30,415.83,6.030276522893371,656.1541034341633,6.48639567512776
2016-04-02,416.31,6.031430175051029,661.2432669979348,6.494121800886923
2016-04-05,419.71,6.039563996598466,666.365141434744,6.501837780713089
2016-04-08,419.95,6.040135656571636,671.5198936535761,6.509543641218542
2016-04-11,420.75,6.042038833070915,676.7076911945167,6.517239408911017
2016-04-14,423.87,6.049426804445826,681.9287022302875,6.524925110194218
2016-04-17,430.58,6.0651331370331825,687.1830955678145,6.532600771368379
2016-04-20,435.95,6.077527557873824,692.4710406497808,6.5402664186308
2016-04-23,447.7,6.10412336524692,697.7927075561796,6.547922078076368
2016-04-26,462.5,6.1366465569524795,703.1482670058896,6.555567775698115
2016-04-29,449.98,6.109203137332237,708.537890358221,6.5632035373877216
2016-05-02,453.0,6.115892125483034,713.961749614511,6.570829388936083
2016-05-05,446.84,6.102200588702647,719.4200174196568,6.578445356033789
2016-05-08,459.02,6.12909378209602,724.9128670636898,6.586051464271648
2016-05-11,450.78,6.110979415609124,730.440472483367,6.5936477391412325
2016-05-14,455.82,6.122097994743185,736.0030082637337,6.601234206035379
2016-05-17,454.0,6.118097198041348,741.600649639683,6.608810890248677
2016-05-20,436.05,6.077756915672994,747.2335724975454,6.6163778169779945
2016-05-23,438.47,6.0832913944205105,752.9019533766638,6.623935011322978
2016-05-26,448.7,6.106354512981937,758.6059694709802,6.631482498286559
2016-05-29,526.64,6.266517203159621,764.3457986306033,6.639020302775435
2016-06-01,531.97,6.27658709677417,770.1216193633932,6.646548449600566
2016-06-04,567.88,6.341910128795373,775.9336108365519,6.654066963477668
2016-06-07,583.72,6.369421415799545,781.781952878213,6.661575869027708
2016-06-10,574.32,6.353186732268227,787.6668259790292,6.669075190777384
2016-06-13,665.85,6.501064419948154,793.5884112937418,6.676564953159584
2016-06-16,693.88,6.542299034893208,799.5468906428049,6.684045180513898
2016-06-19,751.96,6.62268313104576,805.5424465139523,6.691515897087065
2016-06-22,664.46,6.498974680705654,811.5752620638132,6.698977127033466
2016-06-25,665.0,6.499787040655854,817.6455211194807,6.706428894415559
2016-06-28,651.85,6.479814474108788,823.7534081801602,6.713871223204407
2016-07-01,667.95,6.504213320435821,829.8991084187111,6.721304137280065
2016-07-04,656.97,6.487638355341608,836.0828076832915,6.728727660432092
2016-07-07,673.76,6.512873964413617,842.3046924989379,6.736141816359982
2016-07-10,647.41,6.472979787773838,848.5649500692007,6.7435466286736485
2016-07-13,664.5,6.4990348781533,854.8637682777138,6.750942120893832
2016-07-16,663.19,6.497061525299685,861.2013356898339,6.758328316452584
2016-07-19,673.46,6.512428602846897,867.5778415542345,6.765705238693691
2016-07-22,664.0,6.498282149476434,873.9934758045431,6.773072910873147
2016-07-25,661.48,6.494479748781996,880.4484290609059,6.780431356159532
2016-07-28,655.37,6.485199961643682,886.9428926316705,6.78778059763453
2016-07-31,654.68,6.484146566637683,893.4770585149657,6.795120658293314
2016-08-03,530.74,6.274272259143502,900.0511194003044,6.802451561044961
2016-08-06,572.72,6.350396941087929,906.665268670247,6.809773328712929
2016-08-09,591.69,6.382982849083522,913.3197004020133,6.817085984035465
2016-08-12,586.01,6.373336854277826,920.0146093690843,6.824389549666009
2016-08-15,567.34,6.340958771277485,926.7501910428534,6.831684048173635
2016-08-18,570.92,6.347249094761568,933.5266415942567,6.838969502043476
2016-08-21,577.52,6.358743073830905,940.3441578953807,6.84624593367711
2016-08-24,581.98,6.366436082879805,947.2029375211195,6.853513365393006
2016-08-27,577.77,6.3591758656042305,954.1031787508048,6.8607718194269225
2016-08-30,571.5,6.348264483234865,961.0450805698323,6.86802131793231
2016-09-02,571.0,6.3473892096560105,968.0288426712915,6.875261882980709
2016-09-05,603.95,6.403491413051287,975.0546654576348,6.88249353656218
2016-09-08,615.33,6.422158709261922,982.1227500423028,6.88971630058569
2016-09-11,621.65,6.432377233398946,989.2332982513599,6.896930196879502
2016-09-14,608.82,6.411522657519047,996.3865126251417,6.904135247191576
2016-09-17,607.04,6.40859468674665,1003.5825964199273,6.911331473189982
2016-09-20,608.66,6.411259819524301,1010.8217536095451,6.9185188964632545
2016-09-23,594.08,6.38701399042877,1018.1041888870684,6.925697538520822
2016-09-26,598.98,6.3952282085763885,1025.430107666407,6.932867420793336
2016-09-29,603.85,6.403325822721384,1032.7997160840405,6.940028564633131
2016-10-02,612.98,6.418332308976551,1040.213221000619,6.9471809913145535
2016-10-05,607.18,6.408825287462533,1047.6708300026164,6.954324722034336
2016-10-08,614.74,6.421199414188885,1055.172751404027,6.961459777912012
2016-10-11,614.77,6.4212482141173215,1062.719194247991,6.968586179990254
2016-10-14,634.02,6.452080499680994,1070.310368308492,6.975703949235282
2016-10-17,638.97,6.459857504918618,1077.94648409199,6.9828131065372006
2016-10-20,627.72,6.44209420717052,1085.6277528390904,6.989913672710372
2016-10-23,653.25,6.481959904400722,1093.3543865262377,6.997005668493806
2016-10-26,651.45,6.47920064764894,1101.1265978673628,7.004089114551498
2016-10-29,685.91,6.530746423783747,1108.94460031557,7.011164031472809
2016-11-01,697.01,6.546799757859899,1116.808608064775,7.018230439772793
2016-11-04,683.69,6.527504598514699,1124.718836051434,7.025288359892599
2016-11-07,709.96,6.565208630420146,1132.6754999561806,7.032337812199792
2016-11-10,721.5,6.581332378213926,1140.6788162055082,7.039378816988709
2016-11-13,702.28,6.554332184901008,1148.7290019734871,7.046411394480842
2016-11-16,711.73,6.567698626009214,1156.8262751833822,7.053435564825129
2016-11-19,748.98,6.618712280891015,1164.9708545093956,7.060451348098354
2016-11-22,736.97,6.602547185797749,1173.162959378324,7.067458764305464
2016-11-25,735.64,6.600740868630781,1181.402809971254,7.074457833379917
2016-11-28,727.31,6.589352796550366,1189.6906272252504,7.081448575184027
2016-12-01,742.05,6.609416626341827,1198.0266328350356,7.088431009509286
2016-12-04,762.97,6.63721871203178,1206.4110492547036,7.095405156076723
2016-12-07,758.99,6.63198860207827,1214.8440996993986,7.102371034537221
2016-12-10,769.08,6.645194995304136,1223.326008147021,7.10932866447186
2016-12-13,777.99,6.656713670625348,1231.8569993399128,7.116278065392237
2016-12-16,775.88,6.653997869050091,1240.4372987865731,7.1232192567408035
2016-12-19,788.67,6.670347982403978,1249.0671327633518,7.13015225789119
2016-12-22,834.97,6.727395796061712,1257.7467283161463,7.137077088148523
2016-12-25,892.6,6.79413855219517,1266.4763132621133,7.143993766749752
2016-12-28,930.34,6.8355501107329,1275.2561161913816,7.150902312863977
2016-12-31,958.12,6.864973031086696,1284.086366468746,7.157802745592754
2017-01-03,1013.42,6.92108602839078,1292.967294235416,7.164695083970443
2017-01-06,999.65,6.907405217717842,1301.8991304106619,7.171579346964471
2017-01-09,910.49,6.813982916130962,1310.8821066935645,7.178455553475672
2017-01-12,780.92,6.660472711814601,1319.916455564769,7.18532372233863
2017-01-15,819.55,6.708755409135369,1329.0024102881325,7.192183872321934
2017-01-18,906.6,6.809701338506749,1338.1402049124877,7.199036022128517
2017-01-21,895.64,6.797538546523138,1347.330074273333,7.205880190395945
2017-01-24,919.97,6.824341060815759,1356.5722539946157,7.212716395696759
2017-01-27,915.05,6.818978708591291,1365.866980490375,7.219544656538723
2017-01-30,912.19,6.8158483017092895,1375.2144909665117,7.226364991365152
2017-02-02,983.42,6.891036292375263,1384.6150234225456,7.233177418555236
2017-02-05,1034.07,6.941257751036138,1394.0688166532696,7.23998195642428
2017-02-08,1052.84,6.959246553770274,1403.576110250552,7.246778623224053
2017-02-11,997.59,6.905342370257847,1413.1371446050287,7.253567437143047
2017-02-14,1001.2,6.908954559557619,1422.752160907857,7.26034841630679
2017-02-17,1035.2,6.942349923746636,1432.421401152442,7.267121578778124
2017-02-20,1050.87,6.95737367150433,1442.1451081361713,7.273886942557489
2017-02-23,1130.01,7.029981761224751,1451.9235254621892,7.2806445255832415
2017-02-26,1150.37,7.047838908740795,1461.7568975410777,7.28739434573189
2017-03-01,1190.89,7.082456205728031,1471.6454695926727,7.2941364208184325
2017-03-04,1287.0,7.160069207596127,1481.589487647739,7.300870768596589
2017-03-07,1279.5,7.154224655599844,1491.5891985497763,7.307597406759122
2017-03-10,1192.09,7.083463348130765,1501.6448499567236,7.314316352938086
2017-03-13,1227.68,7.112881488429355,1511.7566903427405,7.321027624705124
2017-03-16,1257.0,7.136483208590247,1521.9249689999522,7.32773123957174
2017-03-19,967.69,6.874911788052373,1532.1499360401756,7.334427214989553
2017-03-22,1113.0,7.014814351275545,1542.431842396736,7.3411155683506095
2017-03-25,927.93,6.832956298906654,1552.770939826159,7.347796316987612
2017-03-28,1041.04,6.947975492468502,1563.167480909985,7.354469478174224
2017-03-31,1034.74,6.941905466412054,1573.6217190564785,7.361135069125304
2017-04-03,1079.99,6.984707060816139,1584.1339085024297,7.367793106997198
2017-04-06,1133.53,7.033091936293421,1594.7043043149172,7.374443608888001
2017-04-09,1184.03,7.076679152960791,1605.3331623930615,7.381086591837814
2017-04-12,1219.09,7.10585995776492,1616.0207394697957,7.387722072829007
2017-04-15,1170.36,7.065066672771924,1626.7672931136044,7.3943500687864585
2017-04-18,1176.97,7.070698618405277,1637.5730817304052,7.400970596577885
2017-04-21,1236.63,7.120145216898126,1648.438364565159,7.4075836730139955
2017-04-24,1240.84,7.123543848609,1659.3634017037937,7.414189314848841
2017-04-27,1288.02,7.160861434494052,1670.34845407488,7.420787538780004
2017-04-30,1333.0,7.195187320178709,1681.393783451484,7.427378361448902
2017-05-03,1447.55,7.277627751164913,1692.4996524528722,7.433961799440986
2017-05-06,1518.75,7.3256429070888585,1703.666324546373,7.440537869286047
2017-05-09,1651.1,7.4091970114377865,1714.8940640491144,7.447106587458428
2017-05-12,1829.0,7.511524648390866,1726.183136129798,7.453667970377275
2017-05-15,1780.0,7.484368643286131,1737.5338068105275,7.460222034406797
2017-05-18,1783.98,7.486602102314782,1748.9463429685686,7.4667687958565025
2017-05-21,2008.84,7.60531272003063,1760.421012338148,7.473308270981441
2017-05-24,2256.32,7.721490446530676,1771.9580835122467,7.479840475982449
2017-05-27,2279.82,7.731851771463558,1783.5578259444067,7.4863654270063975
2017-05-30,2290.02,7.736315830134601,1795.220509950508,7.492883140146418
2017-06-02,2409.93,7.787352980419715,1806.9464067105707,7.499393631442146
2017-06-05,2529.53,7.835788793713054,1818.7357882705526,7.505896916879955
2017-06-08,2683.03,7.894702031876343,1830.5889275441727,7.512393012393204
2017-06-11,2898.63,7.97199349055891,1842.5060983147168,7.518881933862474
2017-06-14,2706.0,7.903226808730733,1854.4875752367404,7.525363697115743
2017-06-17,2477.94,7.815182848820886,1866.5336338380896,7.531838317928738
2017-06-20,2600.0,7.8632667240095735,1878.6445505214556,7.538305812025023
2017-06-23,2713.48,7.905987222921663,1890.8206025663924,7.544766195076342
2017-06-26,2502.03,7.824857681362646,1903.0620681310088,7.551219482702784
2017-06-29,2558.3,7.847098254386445,1915.3692262538234,7.55766569047303
2017-07-02,2421.26,7.792043344810767,1927.7423568555844,7.5641048339045796
2017-07-05,2598.89,7.862839709775048,1940.1817407410654,7.570536928463966
2017-07-08,2502.86,7.825189356986929,1952.6876596009217,7.576961989566996
2017-07-11,2327.09,7.752373838961771,1965.2603960134518,7.583380032578944
2017-07-14,2338.49,7.757260700911341,1977.9002334465038,7.589791072814812
2017-07-17,1910.96,7.555361012571704,1990.6074562591896,7.596195125539495
2017-07-20,2265.21,7.725422748851131,2003.3823497038134,7.602592205968051
2017-07-23,2825.51,7.946444158260237,2016.2251999276643,7.608982329265899
2017-07-26,2564.3,7.8494408158762345,2029.1362939748121,7.615365510549019
2017-07-29,2784.8,7.931931336497229,2042.1159197879933,7.621741764884192
2017-08-01,2862.9,7.959590376091318,2055.164366210371,7.628111107289179
2017-08-04,2790.0,7.933796874815411,2068.281922987502,7.634473552732999
2017-08-07,3210.2,8.074088519479117,2081.4688807689904,7.640829116136047
2017-08-10,3340.28,8.113809914792341,2094.7255311105046,7.647177812370394
2017-08-13,3868.52,8.260627283938662,2108.052166475467,7.653519656259924
2017-08-16,4179.97,8.338059348459554,2121.4490802370256,7.659854662580599
2017-08-19,4104.71,8.319890373836811,2134.9165666797753,7.6661828460606145
2017-08-22,3986.28,8.290613744166127,2148.454921001711,7.672504221380649
2017-08-25,4331.77,8.37373151345192,2162.064439316034,7.678818803174053
2017-08-28,4339.05,8.375410709124443,2175.745418652943,7.685126606027026
2017-08-31,4582.52,8.430004344134232,2189.4981569615716,7.691427644478857
2017-09-03,4585.57,8.430669695393332,2203.3229531118195,7.697721933022116
2017-09-06,4385.02,8.385949465799303,2217.2201068961426,7.7040094861028265
2017-09-09,4312.26,8.369217407617063,2231.1899190315035,7.710290318120705
2017-09-12,4198.59,8.34250403362109,2245.232691161181,7.716564443429341
2017-09-15,3216.43,8.076027327828605,2259.3487258565906,7.722831876336372
2017-09-18,3678.53,8.210268494837228,2273.538326619245,7.729092631103725
2017-09-21,3894.48,8.26731544489939,2287.801797882499,7.735346721947764
2017-09-24,3777.62,8.236849460684027,2302.139445013508,7.741594163039515
2017-09-27,3881.0,8.263848131368906,2316.5515743150727,7.747834968504861
2017-09-30,4164.27,8.334296269131299,2331.038493027462,7.754069152424705
2017-10-03,4394.07,8.38801118363241,2345.6005093303,7.760296728835172
2017-10-06,4318.58,8.370681923499548,2360.2379323445252,7.766517711727836
2017-10-09,4605.66,8.435041260895293,2374.951072134105,7.772732115049841
2017-10-12,4822.17,8.48097931320055,2389.740239708038,7.7789399527041425
2017-10-15,5825.99,8.670084221074378,2404.6057470221926,7.785141238549677
2017-10-18,5594.66,8.629567850356201,2419.5479069812,7.791335986401556
2017-10-21,5986.44,8.697252190555933,2434.567033440214,7.797524210031199
2017-10-24,5900.59,8.682807624894144,2449.6634412070184,7.803705923166611
2017-10-27,5889.82,8.68098071590701,2464.8374460437285,7.809881139492489
2017-10-30,6136.49,8.722008196442818,2480.089364668714,7.816049872650424
2017-11-02,6751.98,8.817591074186097,2495.4195147585697,7.822212136239109
2017-11-05,7365.99,8.904628739415166,2510.8282149498546,7.828367943814463
2017-11-08,7128.64,8.871875751876509,2526.3157848411215,7.834517308889865
2017-11-11,6569.22,8.790150382969518,2541.8825449947744,7.840660244936316
2017-11-14,6493.63,8.778576975369766,2557.5288169389096,7.846796765382599
2017-11-17,7868.77,8.97065703948919,2573.2549231692497,7.852926883615467
2017-11-20,8049.72,8.993392587198985,2589.0611871510123,7.859050612979807
2017-11-23,8236.72,9.016357485404873,2604.9479333209074,7.865167966778856
2017-11-26,8768.8,9.078955245901513,2620.915487088887,7.87127895827431
2017-11-29,9919.0,9.202207388745993,2636.9641748401687,7.877383600686549
2017-12-02,10879.88,9.294670490937344,2653.094323937064,7.883481907194778
2017-12-05,11591.22,9.358003193951914,2669.306262720979,7.889573890937228
2017-12-08,16860.88,9.732751424737057,2685.6003205141697,7.895659565011279
2017-12-11,15068.95,9.62039161434244,2701.9768276218306,7.901738942473685
2017-12-14,16252.31,9.695990331501136,2718.4361153338577,7.907812036340694
2017-12-17,19279.9,9.866818381429093,2734.978515926847,7.9138788595882446
2017-12-20,17382.94,9.76324454446742,2751.6043626659643,7.919939425152116
2017-12-23,13776.61,9.530727505594271,2768.313989806911,7.9259937459281105
2017-12-26,13740.94,9.52813497682781,2785.1077325977853,7.9320418347722
2017-12-29,14214.01,9.561983376918322,2801.985927281036,7.9380837045006984
2018-01-01,13796.0,9.532133974056732,2818.9489110953878,7.94411936789043
2018-01-04,15039.24,9.618418064312158,2835.9970222777274,7.950148837678874
2018-01-07,17155.95,9.750100331200256,2853.130600065096,7.956172126564354
2018-01-10,14437.42,9.577578726123257,2870.3499846965433,7.962189247206169
2018-01-13,13791.19,9.531785261480442,2887.655517415128,7.9682002122247795
2018-01-16,13554.14,9.514447314696868,2905.0475404696977,7.9742050342019155
2018-01-19,11174.82,9.321418311969493,2922.5263971170816,7.980203725680823
2018-01-22,11513.42,9.351268590508571,2940.0924316238197,7.986196299166352
2018-01-25,11392.03,9.340669267075256,2957.7459892680718,7.992182767125101
2018-01-28,11431.37,9.344116609623716,2975.4874163417276,7.998163141985636
2018-01-31,10082.52,9.218558510380568,2993.3170601522643,8.004137436138613
2018-02-03,8852.73,9.088481165009746,3011.2352690245907,8.010105661936905
2018-02-06,6925.46,8.84295975484221,3029.242392303165,8.016067831695807
2018-02-09,8245.08,9.01737193779684,3047.3387803538058,8.02202395769315
2018-02-12,8068.02,8.995663378000133,3065.5247845656695,8.027974052169462
2018-02-15,9471.64,9.156057349644755,3083.800757353237,8.033918127328128
2018-02-18,11085.83,9.31342299520585,3102.1670521582164,8.039856195335531
2018-02-21,11245.98,9.327766010440465,3120.624023451562,8.045788268321218
2018-02-24,10171.3,9.227325307815425,3139.172026735293,8.051714358378007
2018-02-27,10319.46,9.241786712085128,3157.8114185446525,8.057634477562203
2018-03-02,10931.12,9.29936904618619,3176.5425564498264,8.063548637893668
2018-03-05,11516.83,9.351564722771567,3195.365799058088,8.069456851356023
2018-03-08,9920.46,9.20235457017156,3214.28150601568,8.075359129896775
2018-03-11,8777.37,9.079932097337638,3233.2900380097876,8.081255485427462
2018-03-14,9153.54,9.12189596869467,3252.391756770475,8.08714592982379
2018-03-17,8297.89,9.023756544598633,3271.5870250727344,8.093030474925804
2018-03-20,8605.64,9.060173081243091,3290.876206738291,8.098909132537976
2018-03-23,8725.37,9.073990153048273,3310.259666637802,8.104781914429424
2018-03-26,8457.96,9.042863288770837,3329.737770692622,8.110648832333986
2018-03-29,7950.61,8.981003934264564,3349.3108858768455,8.116509897950387
2018-04-01,6937.56,8.84470540666594,3368.9793802193153,8.122365122942384
2018-04-04,7426.48,8.91280727040732,3388.743622805605,8.128214518938911
2018-04-07,6634.68,8.800065716515078,3408.6039837798407,8.134058097534172
2018-04-10,6784.41,8.822382611966292,3428.5608343469603,8.139895870287859
2018-04-13,7941.46,8.979852416430692,3448.614546774369,8.145727848725194
2018-04-16,8368.1,9.032182136520108,3468.765494394211,8.151554044337153
2018-04-19,8175.96,9.008953420063612,3489.0140516051774,8.15737446858055
2018-04-22,8930.6,9.097238860863168,3509.360593874567,8.163189132878188
2018-04-25,9658.11,9.175553255890268,3529.805497740198,8.168998048618981
2018-04-28,8928.55,9.0970092866663,3550.349140812479,8.174801227158106
2018-05-01,9239.55,9.131248462151081,3570.991901776405,8.180598679817138
2018-05-04,9753.35,9.185366094722044,3591.734160393432,8.186390417884148
2018-05-07,9631.44,9.17278802632355,3612.5762975036346,8.192176452613886
2018-05-10,9310.37,9.138884111694086,3633.51869502759,8.197956795227874
2018-05-13,8463.52,9.043520441714916,3654.5617359683642,8.20373145691454
2018-05-16,8471.06,9.044410927395488,3675.705804413632,8.209500448829374
2018-05-19,8239.08,9.0166439661847,3696.9512855375197,8.215263782095022
2018-05-22,8396.63,9.035585713856785,3718.298565602734,8.221021467801442
2018-05-25,7576.78,8.932843586271622,3739.748031962568,8.226773517006038
2018-05-28,7344.56,8.901715182116547,3761.3000730627214,8.23251994073373
2018-05-31,7386.72,8.907439072383651,3782.9550784435805,8.238260749977165
2018-06-03,7637.14,8.94077846652604,3804.713438742048,8.243995955696782
2018-06-06,7619.43,8.93845684273319,3826.5755456935603,8.24972556882095
2018-06-09,7615.54,8.937946175487435,3848.5417921341964,8.25544960024611
2018-06-12,6879.31,8.836273635200266,3870.6125720025943,8.26116806083688
2018-06-15,6637.41,8.800477106136231,3892.7882803420966,8.26688096142621
2018-06-18,6445.79,8.771182483501539,3915.0693133025657,8.27258831281545
2018-06-21,6760.83,8.81890094256512,3937.456068142617,8.278290125774532
2018-06-24,6170.46,8.727528668415376,3959.948943231444,8.283986411042036
2018-06-27,6097.46,8.715627570002958,3982.5483380510323,8.289677179325366
2018-06-30,6223.28,8.736052377932705,4005.2546531981043,8.295362441300846
2018-07-03,6626.44,8.798822985726055,4028.068290386032,8.301042207613811
2018-07-06,6555.51,8.788061196374949,4050.9896524471,8.306716488878791
2018-07-09,6724.04,8.813444443350788,4074.0191433343152,8.312385295679569
2018-07-12,6403.18,8.764550020946256,4097.15716812356,8.31804863856933
2018-07-15,6248.84,8.740151125504635,4120.404133015582,8.323706528070772
2018-07-18,7321.62,8.898586893944994,4143.7604453380745,8.329358974676232
2018-07-21,7334.99,8.900411327249635,4167.226513547698,8.335005988847797
2018-07-24,7715.1,8.950934726476058,4190.8027472319945,8.340647581017393
2018-07-27,7939.81,8.979644624483834,4214.489557111683,8.34628376158696
2018-07-30,8220.91,9.014436187518921,4238.28735504246,8.351914540928512
2018-08-02,7607.7,8.9369161712711,4262.1965540171905,8.35753992938428
2018-08-05,7011.28,8.855275559650975,4286.21756816789,8.363159937266822
2018-08-08,6718.23,8.812580005966062,4310.350812767714,8.36877457485911
2018-08-11,6138.96,8.722410625687097,4334.596704233225,8.374383852414702
2018-08-14,6252.13,8.740677484671318,4358.955660126171,8.37998778015779
2018-08-17,6312.75,8.750326676759796,4383.428099155763,8.385586368283363
2018-08-20,6486.58,8.777490706242652,4408.014441180528,8.391179626957268
2018-08-23,6354.57,8.756929518077015,4432.715107210552,8.39676756631637
2018-08-26,6738.27,8.815558494401424,4457.530519409379,8.402350196468625
2018-08-29,7078.19,8.864773504286292,4482.461101096239,8.407927527493221
2018-09-01,7018.78,8.85634469274298,4507.507276747973,8.413499569440667
