,,
Bitcoin Energy Consumption,,
DateTime,Estimated TWh per Year,Minimum TWh per Year
2018-06-09 00:00:00,"71,1243213196","44,5453923494"
2018-06-10 00:00:00,"71,1243213196","43,1862815996"
2018-06-11 00:00:00,"71,1243213196","40,9618260723"
2018-06-12 00:00:00,"71,1243213196","40,9723829404"
2018-06-13 00:00:00,"71,1243213196","40,4684239999"
2018-06-14 00:00:00,"71,1243213196","40,1243215441"
2018-06-15 00:00:00,"71,1243213196","39,0385211209"
2018-06-16 00:00:00,"71,1243213196","38,8155182727"
2018-06-17 00:00:00,"71,1243213196","38,8104439235"
2018-06-18 00:00:00,"71,1243213196","39,1665050558"
2018-06-19 00:00:00,"71,1243213196","39,8150381573"
2018-06-20 00:00:00,"71,1243213196","40,5278555342"
2018-06-21 00:00:00,"71,1243213196","41,0058210454"
2018-06-22 00:00:00,"71,1243213196","41,6620507834"
2018-06-23 00:00:00,"71,1243213196","42,3148415273"
2018-06-24 00:00:00,"71,1243213196","43,0140150137"
2018-06-25 00:00:00,"71,1243213196","43,3277826205"
2018-06-26 00:00:00,"71,1243213196","43,5474766586"
2018-06-27 00:00:00,"71,1243213196","44,2009490425"
2018-06-28 00:00:00,"71,1243213196","44,9008030235"
2018-06-29 00:00:00,"71,1243213196","44,5489578374"
2018-06-30 00:00:00,"71,1243213196","43,6707953721"
2018-07-01 00:00:00,"71,1243213196","42,8830544343"
2018-07-02 00:00:00,"71,1243213196","42,3258182334"
2018-07-03 00:00:00,"71,1243213196","41,9019574962"
2018-07-04 00:00:00,"71,1243213196","41,3818369718"
2018-07-05 00:00:00,"71,1243213196","40,7735140665"
2018-07-06 00:00:00,"71,1243213196","40,5366847781"
2018-07-07 00:00:00,"71,1243213196","40,4620382864"
2018-07-08 00:00:00,"71,1243213196","40,7913816002"
2018-07-09 00:00:00,"71,1243213196","41,4219538427"
2018-07-10 00:00:00,"71,1243213196","41,9957487893"
2018-07-11 00:00:00,"71,1243213196","42,3125080709"
2018-07-12 00:00:00,"71,1243213196","42,5949080591"
2018-07-13 00:00:00,"71,1243213196","43,0454261368"
2018-07-14 00:00:00,"71,1243213196","43,5075923049"
2018-07-15 00:00:00,"71,1243213196","43,5200283337"
2018-07-16 00:00:00,"71,1243213196","42,9582539449"
2018-07-17 00:00:00,"71,1243213196","42,1115254481"
2018-07-18 00:00:00,"71,1243213196","41,5966873511"
2018-07-19 00:00:00,"71,1243213196","41,0271055827"
2018-07-20 00:00:00,"71,1243213196","41,0538115488"
2018-07-21 00:00:00,"71,1243213196","41,5672091607"
2018-07-22 00:00:00,"71,1243213196","42,5113482675"
2018-07-23 00:00:00,"71,4202127438","43,3246209705"
2018-07-24 00:00:00,"71,7773138076","44,7541842738"
2018-07-25 00:00:00,"71,9534944869","44,7541842738"
2018-07-26 00:00:00,"72,1693549704","46,3274720767"
2018-07-27 00:00:00,"72,3858630353","47,2256532892"
2018-07-28 00:00:00,"72,6030206244","47,5081557734"
2018-07-29 00:00:00,"72,8208296863","45,7461400273"
2018-07-30 00:00:00,"73,0392921753","45,837965233"
2018-07-31 00:00:00,"73,121461379","46,0640068437"
2018-08-01 00:00:00,"73,121461379","46,5361157836"
2018-08-02 00:00:00,"73,121461379","46,7531414365"
2018-08-03 00:00:00,"73,121461379","46,5348172167"
2018-08-04 00:00:00,"73,121461379","46,8113805547"
2018-08-05 00:00:00,"73,121461379","48,9507437861"
2018-08-06 00:00:00,"73,121461379","49,8761801912"
2018-08-07 00:00:00,"73,121461379","50,9569554405"
2018-08-08 00:00:00,"73,121461379","51,1296951681"
2018-08-09 00:00:00,"73,121461379","50,9427688944"
2018-08-10 00:00:00,"73,121461379","51,013530419"
2018-08-11 00:00:00,"73,121461379","51,0012687978"
2018-08-12 00:00:00,"73,121461379","51,0897336015"
2018-08-13 00:00:00,"73,121461379","50,7820619131"
2018-08-14 00:00:00,"73,121461379","51,4757067704"
2018-08-15 00:00:00,"73,121461379","52,1455422687"
2018-08-16 00:00:00,"73,121461379","52,7117791546"
2018-08-17 00:00:00,"73,121461379","53,2907817741"
2018-08-18 00:00:00,"73,121461379","53,8081080709"
2018-08-19 00:00:00,"73,121461379","54,2874994357"
2018-08-20 00:00:00,"73,121461379","54,9010988579"
2018-08-21 00:00:00,"73,121461379","54,2916259806"
2018-08-22 00:00:00,"73,121461379","53,7313909445"
2018-08-23 00:00:00,"73,121461379","53,6905579923"
2018-08-24 00:00:00,"73,121461379","53,8205962815"
2018-08-25 00:00:00,"73,121461379","53,9798756522"
2018-08-26 00:00:00,"73,121461379","53,7538735348"
2018-08-27 00:00:00,"73,121461379","53,6321104119"
2018-08-28 00:00:00,"73,121461379","53,7958739607"
2018-08-29 00:00:00,"73,121461379","54,7528247893"
2018-08-30 00:00:00,"73,121461379","56,1102404603"
2018-08-31 00:00:00,"73,121461379","57,109426721"
2018-09-01 00:00:00,"73,121461379","57,6086341278"
2018-09-02 00:00:00,"73,121461379","57,8532706619"
2018-09-03 00:00:00,"73,121461379","58,0077235418"
2018-09-04 00:00:00,"73,121461379","57,8956646569"
2018-09-05 00:00:00,"73,121461379","57,3672557385"
2018-09-06 00:00:00,"73,121461379","56,104386661"
2018-09-07 00:00:00,"73,121461379","54,7498067667"
2018-09-08 00:00:00,"73,121461379","54,4757200461"
2018-09-09 00:00:00,"73,121461379","54,4100265853"
2018-09-10 00:00:00,"73,121461379","54,7699185166"
2018-09-11 00:00:00,"73,121461379","55,142451918"
2018-09-12 00:00:00,"73,121461379","55,5528719708"
2018-09-13 00:00:00,"73,121461379","56,3646304861"
2018-09-14 00:00:00,"73,121461379","57,4253258347"
2018-09-15 00:00:00,"73,121461379","57,7631740689"
2018-09-16 00:00:00,"73,121461379","57,9924410975"
2018-09-17 00:00:00,"73,121461379","57,5006732041"
2018-09-18 00:00:00,"73,121461379","56,8928560945"
2018-09-19 00:00:00,"73,121461379","56,0869914983"
2018-09-20 00:00:00,"73,121461379","55,6317239141"
2018-09-21 00:00:00,"73,121461379","55,4935104077"
2018-09-22 00:00:00,"73,121461379","55,3474848042"
2018-09-23 00:00:00,"73,121461379","55,6821228583"
2018-09-24 00:00:00,"73,121461379","56,1444112603"
2018-09-25 00:00:00,"73,121461379","56,7926690457"
2018-09-26 00:00:00,"73,121461379","57,8173173954"
2018-09-27 00:00:00,"73,121461379","58,727711322"
2018-09-28 00:00:00,"73,121461379","59,4507546255"
2018-09-29 00:00:00,"73,121461379","59,6318013127"
2018-09-30 00:00:00,"73,121461379","59,4923205776"
2018-10-01 00:00:00,"73,121461379","59,5486789508"
2018-10-02 00:00:00,"73,121461379","60,0516567014"
2018-10-03 00:00:00,"73,121461379","60,2519719504"
2018-10-04 00:00:00,"73,121461379","60,0920273957"
2018-10-05 00:00:00,"73,121461379","59,7278967942"
2018-10-06 00:00:00,"73,121461379","59,840492955"
2018-10-07 00:00:00,"73,121461379","59,890052901"
2018-10-08 00:00:00,"73,121461379","59,4444109246"
2018-10-09 00:00:00,"73,121461379","58,6160969885"
2018-10-10 00:00:00,"73,121461379","57,7090658351"
2018-10-11 00:00:00,"73,121461379","57,0263251435"
2018-10-12 00:00:00,"73,121461379","56,3708220276"
2018-10-13 00:00:00,"73,121461379","56,2525399772"
2018-10-14 00:00:00,"73,121461379","56,5727075099"
2018-10-15 00:00:00,"73,121461379","57,0977573521"
2018-10-16 00:00:00,"73,121461379","56,8984453578"
2018-10-17 00:00:00,"73,121461379","57,0298668458"
2018-10-18 00:00:00,"73,121461379","57,2313554814"
2018-10-19 00:00:00,"73,121461379","57,8504792288"
2018-10-20 00:00:00,"73,121461379","57,6779260064"
2018-10-21 00:00:00,"73,121461379","56,8512986809"
2018-10-22 00:00:00,"73,121461379","56,2503820655"
2018-10-23 00:00:00,"73,121461379","56,5265663385"
2018-10-24 00:00:00,"73,121461379","56,8122397915"
2018-10-25 00:00:00,"73,121461379","57,1484189861"
2018-10-26 00:00:00,"73,121461379","56,5958552748"
2018-10-27 00:00:00,"73,121461379","55,8223646418"
2018-10-28 00:00:00,"73,121461379","55,4591458409"
2018-10-29 00:00:00,"73,121461379","55,6339445557"
2018-10-30 00:00:00,"73,121461379","55,7956732476"
2018-10-31 00:00:00,"73,121461379","55,5287270352"
2018-11-01 00:00:00,"73,121461379","55,0255051762"
2018-11-02 00:00:00,"73,121461379","55,6057380092"
2018-11-03 00:00:00,"73,121461379","56,4539666979"
2018-11-04 00:00:00,"73,121461379","58,0069976454"
2018-11-05 00:00:00,"73,121461379","58,6375838"
2018-11-06 00:00:00,"73,121461379","58,312456767"
2018-11-07 00:00:00,"73,121461379","58,2138481294"
2018-11-08 00:00:00,"73,121461379","58,0077121736"
2018-11-09 00:00:00,"73,121461379","57,3866260024"
2018-11-10 00:00:00,"73,121461379","56,572092266"
2018-11-11 00:00:00,"73,121461379","54,7157386252"
2018-11-12 00:00:00,"73,121461379","52,9324893175"
2018-11-13 00:00:00,"73,121461379","52,4858916487"
2018-11-14 00:00:00,"73,121461379","52,3270328372"
2018-11-15 00:00:00,"73,121461379","52,505748442"
2018-11-16 00:00:00,"73,121461379","52,1709256374"
2018-11-17 00:00:00,"73,121461379","52,1308652518"
2018-11-18 00:00:00,"73,121461379","52,5232171652"
2018-11-19 00:00:00,"71,905247981","52,5004810848"
2018-11-20 00:00:00,"64,5242541251","51,9320310951"
2018-11-21 00:00:00,"64,937931755","51,1619353692"
2018-11-22 00:00:00,"64,3657674217","49,9846471808"
2018-11-23 00:00:00,"61,4987965253","49,0126661115"
2018-11-24 00:00:00,"58,7886572658","48,1001006191"
2018-11-25 00:00:00,"54,0565494381","46,7919119041"
2018-11-26 00:00:00,"53,287692548","46,4340232605"
2018-11-27 00:00:00,"52,408421515","46,1590603179"
2018-11-28 00:00:00,"52,5656467796","45,7670540145"
2018-11-29 00:00:00,"52,7233437199","45,4469489164"
2018-11-30 00:00:00,"52,8815137511","45,4093491491"
2018-12-01 00:00:00,"53,0401582923","45,1559491608"
2018-12-02 00:00:00,"53,1992787672","44,7919790134"
2018-12-03 00:00:00,"53,215491059","43,9013621289"
2018-12-04 00:00:00,"53,2482507871","43,4645221037"
2018-12-05 00:00:00,"51,9166916565","43,1868822148"
2018-12-06 00:00:00,"49,492558704","42,0734509591"
2018-12-07 00:00:00,"45,5479897933","41,2224971873"
2018-12-08 00:00:00,"45,3624803303","40,7628408411"
2018-12-09 00:00:00,"45,4959158169","40,7585363759"
2018-12-10 00:00:00,"45,5154275844","40,7188307202"
2018-12-11 00:00:00,"44,7108529885","39,9529204653"
2018-12-12 00:00:00,"44,832861259","39,1582684824"
2018-12-13 00:00:00,"44,225346045","39,4796186311"
2018-12-14 00:00:00,"42,6464671188","39,4949735192"
2018-12-15 00:00:00,"42,0128714863","39,3166808534"
2018-12-16 00:00:00,"42,1389101007","39,331504099"
2018-12-17 00:00:00,"42,265326831","40,0202998789"
2018-12-18 00:00:00,"42,3921228115","40,8143414845"
2018-12-19 00:00:00,"42,51929918","41,3046547691"
2018-12-20 00:00:00,"42,6468570775","41,513560438"
2018-12-21 00:00:00,"42,7747976487","41,536871645"
2018-12-22 00:00:00,"42,9031220417","41,7317872121"
2018-12-23 00:00:00,"43,0318314078","41,4552977301"
2018-12-24 00:00:00,"43,160926902","41,094033023"
2018-12-25 00:00:00,"43,2904096827","41,219975799"
2018-12-26 00:00:00,"43,4202809118","41,9206207973"
2018-12-27 00:00:00,"43,5505417545","42,7391000774"
2018-12-28 00:00:00,"43,6811933798","43,3938185375"
2018-12-29 00:00:00,"44,0536066023","44,0536066023"
2018-12-30 00:00:00,"45,0642043397","45,0642043397"
2018-12-31 00:00:00,"45,8054080022","45,8054080022"
2019-01-01 00:00:00,"45,8445104512","45,8445104512"
2019-01-02 00:00:00,"45,4895292075","45,4895292075"
2019-01-03 00:00:00,"45,6616948435","45,6616948435"
2019-01-04 00:00:00,"46,1783329069","46,1783329069"
2019-01-05 00:00:00,"46,3687808525","46,3687808525"
2019-01-06 00:00:00,"46,5598398965","46,5598398965"
2019-01-07 00:00:00,"47,0034968571","47,0034968571"
2019-01-08 00:00:00,"47,3362284728","47,3362284728"
2019-01-09 00:00:00,"47,6547997356","47,6547997356"
2019-01-10 00:00:00,"47,3748389869","47,3748389869"
2019-01-11 00:00:00,"47,384655065","47,384655065"
2019-01-12 00:00:00,"47,8452225428","47,8452225428"
2019-01-13 00:00:00,"47,9517726871","47,9517726871"
2019-01-14 00:00:00,"47,6517736365","47,6517736365"
2019-01-15 00:00:00,"47,5317553696","47,5317553696"
2019-01-16 00:00:00,"47,3164592859","47,3164592859"
2019-01-17 00:00:00,"47,2375471758","47,2375471758"
2019-01-18 00:00:00,"46,8511410623","46,8511410623"
2019-01-19 00:00:00,"46,6568077716","45,9923651389"
2019-01-20 00:00:00,"46,7967781949","45,0546753414"
2019-01-21 00:00:00,"46,920166909","44,3832586303"
2019-01-22 00:00:00,"46,9316716803","44,3484175705"
2019-01-23 00:00:00,"47,0724666953","44,7216555222"
2019-01-24 00:00:00,"47,2136840954","45,0272170391"
2019-01-25 00:00:00,"47,3491706503","45,2264618878"
2019-01-26 00:00:00,"47,4912181622","45,7517372829"
2019-01-27 00:00:00,"47,4437930824","46,7420753607"
2019-01-28 00:00:00,"47,2929626749","47,2929626749"
2019-01-29 00:00:00,"47,2854384108","47,2854384108"
2019-01-30 00:00:00,"47,0137514818","47,0137514818"
2019-01-31 00:00:00,"46,9325678595","46,9325678595"
2019-02-01 00:00:00,"46,9102675987","46,9102675987"
2019-02-02 00:00:00,"46,7334446845","46,7334446845"
2019-02-03 00:00:00,"46,5579332637","46,5579332637"
2019-02-04 00:00:00,"46,7430031458","46,7430031458"
2019-02-05 00:00:00,"47,0042610578","47,0042610578"
2019-02-06 00:00:00,"47,1002986866","47,1002986866"
2019-02-07 00:00:00,"47,045367288","47,045367288"
2019-02-08 00:00:00,"47,4781542461","47,4781542461"
2019-02-09 00:00:00,"48,2002506908","48,2002506908"
2019-02-10 00:00:00,"49,0649522806","49,0649522806"
2019-02-11 00:00:00,"49,3777435365","49,3777435365"
2019-02-12 00:00:00,"49,3879664204","49,3879664204"
2019-02-13 00:00:00,"49,4956730549","49,4956730549"
2019-02-14 00:00:00,"49,2314923597","49,2314923597"
2019-02-15 00:00:00,"48,5905059033","48,5905059033"
2019-02-16 00:00:00,"47,9386798875","47,9386798875"
2019-02-17 00:00:00,"46,7551915286","46,7499578456"
2019-02-18 00:00:00,"46,8771084995","46,0696059761"
2019-02-19 00:00:00,"47,017739825","45,7593106189"
2019-02-20 00:00:00,"47,1587930444","45,9634308081"
2019-02-21 00:00:00,"47,3002694236","46,6162481673"
2019-02-22 00:00:00,"47,4421702318","46,7707106088"
2019-02-23 00:00:00,"47,5844967425","46,3272906577"
2019-02-24 00:00:00,"47,7272502328","45,9427129862"
2019-02-25 00:00:00,"47,8704319835","45,9495041723"
2019-02-26 00:00:00,"48,0140432794","45,8449032678"
2019-02-27 00:00:00,"48,1580854093","45,2138155707"
2019-02-28 00:00:00,"48,3025596655","44,2285249888"
2019-03-01 00:00:00,"48,4474673445","43,8538237255"
2019-03-02 00:00:00,"48,5928097465","44,0726848432"
2019-03-03 00:00:00,"48,7385881758","44,6287722544"
2019-03-04 00:00:00,"48,8848039403","44,8305994549"
2019-03-05 00:00:00,"49,0314583521","44,8938498465"
2019-03-06 00:00:00,"49,1785527272","44,5379212855"
2019-03-07 00:00:00,"49,3260883853","44,3220927761"
2019-03-08 00:00:00,"49,4740666505","43,8755280847"
2019-03-09 00:00:00,"49,6224888505","43,2569414542"
2019-03-10 00:00:00,"49,771356317","42,4982906409"
2019-03-11 00:00:00,"49,920670386","41,7939050586"
2019-03-12 00:00:00,"50,0704323971","41,332197593"
2019-03-13 00:00:00,"50,2206436943","41,0243274064"
2019-03-14 00:00:00,"50,3713056254","41,0084193921"
2019-03-15 00:00:00,"50,5224195423","40,7657775732"
2019-03-16 00:00:00,"50,6739868009","40,7510000382"
2019-03-17 00:00:00,"50,8260087613","40,9453867574"
2019-03-18 00:00:00,"50,9784867876","41,3225566072"
2019-03-19 00:00:00,"51,1314222479","41,8406811143"
2019-03-20 00:00:00,"51,2848165147","42,2812459185"
2019-03-21 00:00:00,"51,4386709642","42,7260942831"
2019-03-22 00:00:00,"51,5929869771","43,4560788083"
2019-03-23 00:00:00,"51,747765938","43,9127566457"
2019-03-24 00:00:00,"51,9030092359","44,0637593694"
2019-03-25 00:00:00,"52,0587182636","43,7548100287"
2019-03-26 00:00:00,"52,2148944184","43,6863913038"
2019-03-27 00:00:00,"52,3715391016","43,5355543433"
2019-03-28 00:00:00,"52,5286537189","43,1320190787"
2019-03-29 00:00:00,"52,6862396801","42,6714367645"
2019-03-30 00:00:00,"52,8377126192","42,2654893075"
2019-03-31 00:00:00,"52,996225757","41,9528037466"
2019-04-01 00:00:00,"53,1552144343","41,7821837553"
2019-04-02 00:00:00,"53,3146800776","38,151613544"
2019-04-03 00:00:00,"53,4746241178","40,6747669561"
2019-04-04 00:00:00,"53,6280730392","41,0115749237"
2019-04-05 00:00:00,"53,7889572583","41,7900230309"
2019-04-06 00:00:00,"53,9503241301","43,0065633121"
2019-04-07 00:00:00,"54,1121751025","42,1494155112"
2019-04-08 00:00:00,"54,2745116278","41,984333069"
2019-04-09 00:00:00,"54,4373351627","41,8593674581"
2019-04-10 00:00:00,"54,6006471682","41,5878633467"
2019-04-11 00:00:00,"54,7644491097","40,7145101783"
2019-04-12 00:00:00,"54,928742457","39,7766226808"
2019-04-13 00:00:00,"55,0935286844","38,4688377985"
2019-04-14 00:00:00,"55,2588092704","39,1961645675"
2019-04-15 00:00:00,"55,4245856982","39,1842931273"
2019-04-16 00:00:00,"55,5908594553","38,9311486065"
2019-04-17 00:00:00,"55,7576320337","38,5070159601"
2019-04-18 00:00:00,"55,9249049298","38,2481839185"
2019-04-19 00:00:00,"56,0926796446","37,8265370501"
2019-04-20 00:00:00,"56,2609576835","37,5217005646"
2019-04-21 00:00:00,"56,4297405566","37,1572523796"
2019-04-22 00:00:00,"56,5990297782","36,8766779489"
2019-04-23 00:00:00,"56,7688268676","37,0783068269"
2019-04-24 00:00:00,"56,9391333482","37,4489640352"
2019-04-25 00:00:00,"57,1099507482","37,4263145105"
2019-04-26 00:00:00,"57,2812806005","37,1232215936"
2019-04-27 00:00:00,"57,4531244423","36,8776867328"
2019-04-28 00:00:00,"57,6254838156","36,8588950316"
2019-04-29 00:00:00,"57,798360267","36,992933109"
2019-04-30 00:00:00,"57,9717553478","36,4565219112"
2019-05-01 00:00:00,"58,1456706139","35,8331310069"
2019-05-02 00:00:00,"58,3201076257","36,1231342572"
2019-05-03 00:00:00,"58,4950679486","36,9705178814"
2019-05-04 00:00:00,"58,6705531525","38,3412375118"
2019-05-05 00:00:00,"58,8465648119","38,441394424"
2019-05-06 00:00:00,"59,0231045063","38,2987985953"
2019-05-07 00:00:00,"59,2001738199","38,6937960066"
2019-05-08 00:00:00,"59,3777743413","39,1970446877"
2019-05-09 00:00:00,"59,5559076643","38,7743738976"
2019-05-10 00:00:00,"59,7345753873","38,1617216423"
2019-05-11 00:00:00,"59,9137791135","36,8385278124"
2019-05-12 00:00:00,"60,0935204508","36,4630407566"
2019-05-13 00:00:00,"60,2738010122","36,0136486616"
2019-05-14 00:00:00,"60,4546224152","35,6726561089"
2019-05-15 00:00:00,"60,6359862825","35,7914920048"
2019-05-16 00:00:00,"60,8178942413","36,459386151"
2019-05-17 00:00:00,"61,000347924","36,6849681604"
2019-05-18 00:00:00,"61,1833489678","36,9064542284"
2019-05-19 00:00:00,"61,3668990147","37,0066485568"
2019-05-20 00:00:00,"61,5509997118","37,2399939402"
2019-05-21 00:00:00,"61,7356527109","37,577579788"
2019-05-22 00:00:00,"61,920859669","37,7776110839"
2019-05-23 00:00:00,"62,106622248","37,7204292294"
2019-05-24 00:00:00,"62,2929421148","37,9689068417"
2019-05-25 00:00:00,"62,4798209411","38,067252574"
2019-05-26 00:00:00,"62,667260404","38,2771895042"
2019-05-27 00:00:00,"62,8552621852","38,342860175"
2019-05-28 00:00:00,"63,0438279717","38,2907825767"
2019-05-29 00:00:00,"63,2329594556","38,2505682913"
2019-05-30 00:00:00,"63,422658334","38,3247440531"
2019-05-31 00:00:00,"63,612926309","38,3487332606"
2019-06-01 00:00:00,"63,8037650879","38,3311195145"
2019-06-02 00:00:00,"63,986854153","37,1275756472"
2019-06-03 00:00:00,"64,1788147154","39,0120535414"
2019-06-04 00:00:00,"64,3713511596","38,7499929672"
2019-06-05 00:00:00,"64,5644652131","38,2175378156"
2019-06-06 00:00:00,"64,7581586087","37,4508932646"
2019-06-07 00:00:00,"64,9524330845","37,2186207391"
2019-06-08 00:00:00,"65,1472903838","37,4373287755"
2019-06-09 00:00:00,"65,3427322549","37,4377315723"
2019-06-10 00:00:00,"65,5387604517","37,3314258349"
2019-06-11 00:00:00,"65,735376733","37,6183940368"
2019-06-12 00:00:00,"65,9325828632","37,9859210442"
2019-06-13 00:00:00,"66,1303806118","38,4640133212"
2019-06-14 00:00:00,"66,3287717537","38,2878403319"
2019-06-15 00:00:00,"66,5277580689","37,8135892381"
2019-06-16 00:00:00,"66,7273413431","37,3044821113"
2019-06-17 00:00:00,"66,9275233672","37,5026894314"
2019-06-18 00:00:00,"67,1283059373","37,4898993296"
2019-06-19 00:00:00,"67,3296908551","37,1647765742"
2019-06-20 00:00:00,"67,5316799276","36,8030492081"
2019-06-21 00:00:00,"67,7342749674","36,9184755726"
2019-06-22 00:00:00,"67,9374777923","37,3150635468"
2019-06-23 00:00:00,"68,1412902257","37,3587312327"
2019-06-24 00:00:00,"68,3457140964","36,8996627704"
2019-06-25 00:00:00,"68,5507512387","36,8775903308"
2019-06-26 00:00:00,"68,7564034924","37,4271852628"
2019-06-27 00:00:00,"68,9626727029","38,2394399329"
2019-06-28 00:00:00,"69,169560721","38,2647643332"
2019-06-29 00:00:00,"69,3770694031","38,5176840271"
2019-06-30 00:00:00,"69,5852006113","38,8660213328"
2019-07-01 00:00:00,"69,7939562132","39,8688979079"
2019-07-02 00:00:00,"70,0033380818","40,4517502128"
2019-07-03 00:00:00,"70,2133480961","40,7211086325"
2019-07-04 00:00:00,"70,4239881404","40,1894318566"
2019-07-05 00:00:00,"70,6352601048","40,4723370394"
2019-07-06 00:00:00,"70,8471658851","40,5178568454"
2019-07-07 00:00:00,"71,0597073827","41,1279632367"
2019-07-08 00:00:00,"71,2728865049","41,4808001223"
2019-07-09 00:00:00,"71,4867051644","41,8575046268"
2019-07-10 00:00:00,"71,7011652799","41,9651132482"
2019-07-11 00:00:00,"71,9162687757","42,5289289403"
2019-07-12 00:00:00,"72,1320175821","43,1865865741"
2019-07-13 00:00:00,"72,3484136348","43,0670135"
2019-07-14 00:00:00,"72,5654588757","42,4200976531"
2019-07-15 00:00:00,"72,7831552523","41,8114421413"
2019-07-16 00:00:00,"73,0015047181","41,5334662268"
2019-07-17 00:00:00,"73,121461379","41,3429474965"
2019-07-18 00:00:00,"73,121461379","41,4090710319"
2019-07-19 00:00:00,"73,121461379","41,008893158"
2019-07-20 00:00:00,"73,121461379","40,8400090556"
2019-07-21 00:00:00,"73,121461379","40,25691639"
2019-07-22 00:00:00,"73,121461379","39,7470844223"
2019-07-23 00:00:00,"73,121461379","39,6020015033"
2019-07-24 00:00:00,"73,121461379","39,6794086872"
2019-07-25 00:00:00,"73,121461379","39,3671586979"
2019-07-26 00:00:00,"73,121461379","39,2206366748"
2019-07-27 00:00:00,"73,121461379","39,0986168882"
2019-07-28 00:00:00,"73,121461379","39,8578781541"
2019-07-29 00:00:00,"73,121461379","40,4690683509"
2019-07-30 00:00:00,"73,121461379","40,9211968963"
2019-07-31 00:00:00,"73,121461379","41,179391383"
2019-08-01 00:00:00,"73,121461379","41,6712132443"
2019-08-02 00:00:00,"73,121461379","41,6867097947"
2019-08-03 00:00:00,"73,121461379","42,4684499487"
2019-08-04 00:00:00,"73,121461379","42,603770332"
2019-08-05 00:00:00,"73,121461379","43,0312882292"
2019-08-06 00:00:00,"73,121461379","42,8275525"
2019-08-07 00:00:00,"73,121461379","43,9175553298"
2019-08-08 00:00:00,"73,121461379","44,6035639778"
2019-08-09 00:00:00,"73,121461379","45,4213840304"
2019-08-10 00:00:00,"73,121461379","45,1494891484"
2019-08-11 00:00:00,"73,121461379","45,1263076878"
2019-08-12 00:00:00,"73,121461379","44,7612098993"
2019-08-13 00:00:00,"73,121461379","45,0404998344"
2019-08-14 00:00:00,"73,121461379","44,1657313477"
2019-08-15 00:00:00,"73,121461379","43,6479869797"
2019-08-16 00:00:00,"73,121461379","43,1795512014"
2019-08-17 00:00:00,"73,121461379","43,4803455532"
2019-08-18 00:00:00,"73,121461379","43,7241073097"
2019-08-19 00:00:00,"73,121461379","43,8710316917"
2019-08-20 00:00:00,"73,121461379","43,6433377266"
2019-08-21 00:00:00,"73,121461379","43,3001510713"
2019-08-22 00:00:00,"73,121461379","43,3062130859"
2019-08-23 00:00:00,"73,121461379","43,4768314579"
2019-08-24 00:00:00,"73,121461379","43,2847726744"
2019-08-25 00:00:00,"73,121461379","43,0212635938"
2019-08-26 00:00:00,"73,121461379","43,2139870027"
2019-08-27 00:00:00,"73,121461379","43,5773485941"
2019-08-28 00:00:00,"73,121461379","44,0152262478"
2019-08-29 00:00:00,"73,121461379","43,8634715222"
2019-08-30 00:00:00,"73,121461379","43,6967963205"
2019-08-31 00:00:00,"73,121461379","44,0128055593"
2019-09-01 00:00:00,"73,121461379","44,6188470175"
2019-09-02 00:00:00,"73,121461379","44,848799941"
2019-09-03 00:00:00,"73,121461379","45,4442699116"
2019-09-04 00:00:00,"73,121461379","45,9960671831"
2019-09-05 00:00:00,"73,121461379","46,8226386668"
2019-09-06 00:00:00,"73,121461379","47,3666374982"
2019-09-07 00:00:00,"73,121461379","47,944646915"
2019-09-08 00:00:00,"73,121461379","48,2827165574"
2019-09-09 00:00:00,"73,121461379","48,8012090468"
2019-09-10 00:00:00,"73,121461379","48,781628949"
2019-09-11 00:00:00,"73,121461379","49,0485352507"
2019-09-12 00:00:00,"73,121461379","49,628328594"
2019-09-13 00:00:00,"73,121461379","50,580909774"
2019-09-14 00:00:00,"73,121461379","51,0596920016"
2019-09-15 00:00:00,"73,121461379","51,3198915922"
2019-09-16 00:00:00,"73,121461379","52,2111656802"
2019-09-17 00:00:00,"73,121461379","52,5723814345"
2019-09-18 00:00:00,"73,121461379","53,1140552516"
2019-09-19 00:00:00,"73,121461379","53,1853421008"
2019-09-20 00:00:00,"73,121461379","53,5782984179"
2019-09-21 00:00:00,"73,121461379","53,7443834447"
2019-09-22 00:00:00,"73,121461379","54,3987020617"
2019-09-23 00:00:00,"73,121461379","54,2281670695"
2019-09-24 00:00:00,"73,121461379","54,6415821887"
2019-09-25 00:00:00,"73,121461379","54,356950925"
2019-09-26 00:00:00,"73,121461379","53,9272268116"
2019-09-27 00:00:00,"73,121461379","53,2928807728"
2019-09-28 00:00:00,"73,121461379","53,3264334887"
2019-09-29 00:00:00,"73,121461379","53,9411219136"
2019-09-30 00:00:00,"73,121461379","49,4768271522"
2019-10-01 00:00:00,"73,121461379","49,263530961"
2019-10-02 00:00:00,"73,121461379","47,5355618174"
2019-10-03 00:00:00,"73,121461379","47,5609135378"
2019-10-04 00:00:00,"73,121461379","47,7918465803"
2019-10-05 00:00:00,"73,121461379","47,3706541016"
2019-10-06 00:00:00,"73,121461379","46,7226656727"
2019-10-07 00:00:00,"73,121461379","46,3581721815"
2019-10-08 00:00:00,"73,121461379","46,9224621049"
2019-10-09 00:00:00,"73,121461379","49,417217556"
2019-10-10 00:00:00,"73,121461379","50,4134997654"
2019-10-11 00:00:00,"73,121461379","50,7082521846"
